trade_date,strategy_name,opened_count,closed_count,occupied_slots_after_close,sector_reject_count,capacity_reject_count,holdings_after_close,沪铜_position_after_close,沪铜_close_return,沪铝_position_after_close,沪铝_close_return,沪锌_position_after_close,沪锌_close_return,沪金_position_after_close,沪金_close_return,铁矿石_position_after_close,铁矿石_close_return,焦煤_position_after_close,焦煤_close_return,PTA_position_after_close,PTA_close_return,甲醇_position_after_close,甲醇_close_return,橡胶_position_after_close,橡胶_close_return,豆粕_position_after_close,豆粕_close_return,棕榈油_position_after_close,棕榈油_close_return,玉米_position_after_close,玉米_close_return,沪铜_position_prev,沪铜_weighted_return,沪铝_position_prev,沪铝_weighted_return,沪锌_position_prev,沪锌_weighted_return,沪金_position_prev,沪金_weighted_return,铁矿石_position_prev,铁矿石_weighted_return,焦煤_position_prev,焦煤_weighted_return,PTA_position_prev,PTA_weighted_return,甲醇_position_prev,甲醇_weighted_return,橡胶_position_prev,橡胶_weighted_return,豆粕_position_prev,豆粕_weighted_return,棕榈油_position_prev,棕榈油_weighted_return,玉米_position_prev,玉米_weighted_return,portfolio_daily_return,equity_curve,occupied_slots_prev,沪铜_daily_return,沪铝_daily_return,沪锌_daily_return,沪金_daily_return,铁矿石_daily_return,焦煤_daily_return,PTA_daily_return,甲醇_daily_return,橡胶_daily_return,豆粕_daily_return,棕榈油_daily_return,玉米_daily_return
2025-11-17,策略2_完整约束,0.0,0.0,2.0,0.0,0.0,沪锌:S; 铁矿石:L,0.0,-0.005178365937859586,0.0,-0.005265567765567747,-1.0,0.0017837235228539416,0.0,-0.024892272936451465,1.0,0.02071197411003234,0.0,0.015100671140939603,0.0,-0.0017021276595744483,0.0,-0.012652068126520644,0.0,0.006572461386789463,0.0,-0.015847347994825345,0.0,0.004164738546968971,0.0,-0.0013729977116704317,0.0,-0.0,0.0,-0.0,-1.0,-0.0005945745076179806,0.0,-0.0,1.0,0.00690399137001078,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0063094168623927995,1.1310806000047724,2.0,,,,,,,,,,,,
2025-11-18,策略2_完整约束,1.0,0.0,3.0,1.0,1.0,沪金:S; 沪锌:S; 铁矿石:L,0.0,-0.009253903990746104,0.0,-0.011967779056386685,-1.0,-0.00689962163365232,-1.0,-0.011777072249871345,1.0,0.00443880786303108,0.0,-0.04214876033057846,0.0,-0.004688832054560943,0.0,0.0004928536224741986,0.0,-0.0013059092393078453,0.0,-0.0006572461386789019,0.0,0.003225806451612856,0.0,-0.006416131989000928,0.0,-0.0,0.0,-0.0,-1.0,0.0022998738778841066,0.0,-0.0,1.0,0.00147960262101036,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.003779476498894467,1.135355492550846,2.0,,,,,,,,,,,,
2025-11-19,策略2_完整约束,0.0,0.0,3.0,0.0,2.0,沪金:S; 沪锌:S; 铁矿石:L,0.0,0.005370694687682365,0.0,0.004891684136967056,-1.0,0.005602868668758365,-1.0,0.02031823214014361,1.0,-0.0006313131313131493,0.0,-0.016824849007765263,0.0,0.008993576017130689,0.0,-0.008374384236453203,0.0,0.009480222294867557,0.0,-0.006247944755014778,0.0,0.01653651814423518,0.0,0.0032287822878229733,0.0,0.0,0.0,0.0,-1.0,-0.0018676228895861218,-1.0,-0.0067727440467145366,1.0,-0.00021043771043771642,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.008850804646738375,1.1253066828816771,3.0,,,,,,,,,,,,
2025-11-20,策略2_完整约束,0.0,0.0,3.0,0.0,1.0,沪金:S; 沪锌:S; 铁矿石:L,0.0,0.00023226106143314773,0.0,-0.0018544274455262189,-1.0,-0.002228660574994379,-1.0,-0.004893304682679678,1.0,-0.0037902716361338795,0.0,-0.022817025010969716,0.0,-0.00339558573853993,0.0,0.0014903129657228842,0.0,-0.012305699481865329,0.0,-0.0016545334215750662,0.0,-0.023271577044735703,0.0,-0.003218390804597737,0.0,0.0,0.0,-0.0,-1.0,0.0007428868583314596,-1.0,0.001631101560893226,1.0,-0.0012634238787112932,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0011105645405133926,1.1265564085808883,3.0,,,,,,,,,,,,
2025-11-21,策略2_完整约束,0.0,2.0,1.0,0.0,0.0,沪金:S,0.0,-0.005456867525833076,0.0,-0.008824895494658591,0.0,0.00022336385972754336,-1.0,-0.009107818613302565,0.0,-0.0038046924540265925,0.0,-0.009429726088908796,0.0,-0.00638841567291315,0.0,-0.005952380952380931,0.0,-0.0006557377049180024,0.0,-0.0016572754391780409,0.0,-0.011103400416377474,0.0,0.012453874538745469,0.0,-0.0,0.0,-0.0,-1.0,-7.445461990918112e-05,-1.0,0.0030359395377675216,1.0,-0.0012682308180088642,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0016932540998494763,1.1284639548384297,3.0,,,,,,,,,,,,
2025-11-24,策略2_完整约束,1.0,0.0,2.0,0.0,0.0,沪金:S; 甲醇:L,0.0,0.004903105300023247,0.0,0.0018744142455482393,0.0,0.0,-1.0,0.003646406455649842,0.0,0.006365372374283806,0.0,-0.005893019038984537,0.0,0.0030004286326617002,1.0,0.03642714570858274,0.0,0.005249343832020914,0.0,-0.00033200531208499307,0.0,-0.007485380116959095,0.0,0.011389521640091216,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0012154688185499474,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0012154688185499474,1.127092342088466,1.0,,,,,,,,,,,,
2025-11-25,策略2_完整约束,0.0,1.0,1.0,0.0,0.0,甲醇:L,0.0,0.006040892193308611,0.0,0.003975678203928856,0.0,-0.0013398838767306742,0.0,0.017391865164674503,0.0,0.0044275774826059155,0.0,-0.009575923392612817,0.0,-0.00512820512820511,1.0,-0.004814636494944624,0.0,-0.012728459530026104,0.0,0.0006642311524409639,0.0,-0.014847984916332768,0.0,0.009909909909909809,0.0,0.0,0.0,0.0,0.0,-0.0,-1.0,-0.0057972883882248345,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,-0.001604878831648208,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.007402167219873043,1.1187494161000888,2.0,,,,,,,,,,,,
2025-11-26,策略2_完整约束,0.0,0.0,1.0,0.0,0.0,甲醇:L,0.0,-0.00011547344110851565,0.0,-0.0004658746797111535,0.0,-0.00022361359570666206,0.0,0.0002324352879028435,0.0,0.0037783375314861534,0.0,-0.0013812154696132284,0.0,0.006013745704467333,1.0,0.013062409288824295,0.0,0.004628099173553668,0.0,0.0006637902422834685,0.0,0.009569377990430672,0.0,-0.003122212310437078,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.004354136429608098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.004354136429608098,1.123620603688333,1.0,,,,,,,,,,,,
2025-11-27,策略2_完整约束,1.0,0.0,2.0,0.0,0.0,甲醇:L; 豆粕:L,0.0,0.004619471070562486,0.0,0.002097413190398578,0.0,0.0026839633191679813,0.0,0.00046476254858873745,0.0,0.0031367628607277265,0.0,-0.012448132780082943,0.0,-0.01110162254483349,1.0,0.009551098376313183,0.0,0.005593945376768605,1.0,0.013266998341625147,0.0,0.010426540284360186,0.0,0.0035794183445190253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.003183699458771061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003183699458771061,1.1271978739961594,1.0,,,,,,,,,,,,
2025-11-28,策略2_完整约束,1.0,0.0,3.0,1.0,0.0,沪铝:L; 甲醇:L; 豆粕:L,0.0,0.005058052649729916,1.0,0.005116279069767415,0.0,0.00044612982377878474,0.0,0.007137125723214677,0.0,-0.0068792995622264375,0.0,-0.0037348272642390157,0.0,0.014680483592400595,1.0,0.009933774834437026,0.0,0.008507853403141308,1.0,-0.06873977086743044,0.0,0.011491557223264559,0.0,0.00044583147570209647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,0.0033112582781456754,0.0,0.0,1.0,-0.022913256955810146,0.0,0.0,0.0,0.0,-0.019601998677664472,1.1051025427606205,2.0,,,,,,,,,,,,
2025-12-01,策略2_完整约束,0.0,0.0,3.0,0.0,1.0,沪铝:L; 甲醇:L; 豆粕:L,0.0,0.021159784970833817,1.0,0.011800092549745456,0.0,0.0073578595317724815,0.0,0.009812143575981258,0.0,0.00881612090680095,0.0,0.024367385192127555,0.0,0.013191489361702224,1.0,0.00046838407494154133,0.0,-0.009733939000648895,1.0,-0.0035149384885764245,0.0,0.0030141432877348606,0.0,-0.0035650623885917776,0.0,0.0,1.0,0.003933364183248485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00015612802498051379,0.0,-0.0,1.0,-0.0011716461628588082,0.0,0.0,0.0,-0.0,0.0029178460453701902,1.1083270618447432,3.0,,,,,,,,,,,,
2025-12-02,策略2_完整约束,0.0,0.0,3.0,0.0,2.0,沪铝:L; 甲醇:L; 豆粕:L,0.0,-0.0040322580645161255,1.0,0.002058083695403612,0.0,0.006861443116423116,0.0,-0.005045262021426855,0.0,-0.0006242197253433224,0.0,0.003202195791399909,0.0,-0.002099958000839952,1.0,-0.0018726591760299671,0.0,0.007208387942332806,1.0,0.004585537918871285,0.0,0.007859454461396131,0.0,0.0031305903398926027,0.0,-0.0,1.0,0.0006860278984678706,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,1.0,-0.0006242197253433224,0.0,0.0,1.0,0.0015285126396237618,0.0,0.0,0.0,0.0,0.0015903208127483102,1.110089657438527,3.0,,,,,,,,,,,,
2025-12-03,策略2_完整约束,0.0,1.0,2.0,0.0,1.0,沪铝:L; 豆粕:L,0.0,0.003261358524516478,1.0,0.001369237790963096,0.0,0.00043965706748738675,0.0,-0.0017946203125976945,0.0,-0.0012492192379762734,0.0,-0.02371181030551761,0.0,-0.00462962962962965,0.0,-0.0018761726078799779,0.0,-0.011711125569290881,1.0,-0.000351123595505598,0.0,0.0011467889908256534,0.0,0.007133303611234876,0.0,0.0,1.0,0.00045641259698769865,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,-0.000625390869293326,0.0,-0.0,1.0,-0.000117041198501866,0.0,0.0,0.0,0.0,-0.00028601947080749335,1.1097721501821576,3.0,,,,,,,,,,,,
2025-12-04,策略2_完整约束,1.0,1.0,2.0,0.0,1.0,沪铝:L; 甲醇:S,0.0,0.019840825019616704,1.0,0.005469462169553241,0.0,0.004834102395077977,0.0,-0.0034284519703147165,0.0,-0.02814258911819889,0.0,0.019617001401214473,0.0,-0.0012684989429175841,-1.0,-0.007048872180451138,0.0,-0.009874917709019049,0.0,-0.004917456972251544,0.0,-0.007331042382588748,0.0,0.012394864984506482,0.0,0.0,1.0,0.0018231540565177469,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,-0.001639152324083848,0.0,-0.0,0.0,0.0,0.00018400173243389895,1.109976350180398,2.0,,,,,,,,,,,,
2025-12-05,策略2_完整约束,1.0,0.0,3.0,0.0,0.0,沪金:S; 沪铝:L; 甲醇:S,0.0,0.019784568036931294,1.0,0.015412511332729029,0.0,0.019243385086376463,-1.0,0.007992280422059572,0.0,-0.01029601029601035,0.0,0.044434264773247856,0.0,-0.009737510584250653,-1.0,-0.017037387600567944,0.0,0.0016622340425531679,0.0,-0.004235792446170117,0.0,0.01200092314793455,0.0,0.003498032356799241,0.0,0.0,1.0,0.005137503777576343,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1.0,0.0056791292001893146,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.010816632977765656,1.1219825569742994,2.0,,,,,,,,,,,,
2025-12-08,策略2_完整约束,0.0,0.0,3.0,0.0,0.0,沪金:S; 沪铝:L; 甲醇:S,0.0,0.0020478551411942103,1.0,-0.0022321428571429047,0.0,-0.0008581849388543672,-1.0,-0.0024348622325812697,0.0,-0.011053315994798418,0.0,-0.04078947368421049,0.0,0.0034202650705430493,-1.0,0.00577756379393346,0.0,0.0,0.0,-0.015242821694434583,0.0,-0.007753705815279344,0.0,-0.014814814814814836,0.0,0.0,1.0,-0.0007440476190476349,0.0,-0.0,-1.0,0.0008116207441937565,0.0,-0.0,0.0,-0.0,0.0,0.0,-1.0,-0.00192585459797782,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0018582814728316985,1.1198975975758336,3.0,,,,,,,,,,,,
2025-12-09,策略2_完整约束,0.0,1.0,2.0,0.0,0.0,沪金:S; 甲醇:S,0.0,-0.02022157685274817,0.0,-0.023489932885906062,0.0,-0.009233412067854885,-1.0,-0.007468446855116384,0.0,-0.0039447731755424265,0.0,-0.010059442158207643,0.0,-0.010651896037494724,-1.0,-0.011010052656773572,0.0,-0.005310321938267526,0.0,-0.005399568034557212,0.0,-0.00850379223167086,0.0,-0.0110570544007077,0.0,-0.0,1.0,-0.007829977628635354,0.0,-0.0,-1.0,0.0024894822850387945,0.0,-0.0,0.0,-0.0,0.0,-0.0,-1.0,0.0036700175522578573,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0016704777913387025,1.1180268335105097,3.0,,,,,,,,,,,,
2025-12-10,策略2_完整约束,1.0,0.0,3.0,1.0,2.0,棕榈油:S; 沪金:S; 甲醇:S,0.0,0.008343396640684952,0.0,0.007560137457044647,0.0,0.00021673168617253324,-1.0,0.005107509931269405,0.0,0.015181518151815121,0.0,-0.011547344110854452,0.0,-0.006029285099052539,-1.0,-0.006292352371732868,0.0,0.01534868201534878,0.0,-0.0032573289902280145,-1.0,-0.011590171534538674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.001702503310423135,0.0,0.0,0.0,-0.0,0.0,-0.0,-1.0,0.0020974507905776227,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.00039494748015448766,1.1184683953911498,2.0,,,,,,,,,,,,
2025-12-11,策略2_完整约束,0.0,1.0,2.0,0.0,4.0,棕榈油:S; 甲醇:S,0.0,0.005008165487207394,0.0,-0.0009095043201454711,0.0,-0.0034669555796316143,0.0,0.0015683814303639743,0.0,-0.015604681404421283,0.0,-0.032710280373831724,0.0,0.022963604852686226,-1.0,0.03263516804676092,0.0,-0.0019717384160368168,0.0,-0.001452432824981864,-1.0,0.013367729831144537,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-1.0,-0.0005227938101213248,0.0,-0.0,0.0,-0.0,0.0,0.0,-1.0,-0.010878389348920306,0.0,-0.0,0.0,-0.0,-1.0,-0.004455909943714846,0.0,0.0,-0.015857093102756476,1.1007327379129417,3.0,,,,,,,,,,,,
2025-12-12,策略2_完整约束,0.0,1.0,1.0,0.0,0.0,棕榈油:S,0.0,0.020149496262593436,0.0,0.00910332271279013,0.0,0.026527505979560884,0.0,0.013320805929637691,0.0,0.004623513870541718,0.0,-0.017874396135265647,0.0,-0.010165184243964398,0.0,-0.009905660377358516,0.0,0.0029634507737898996,0.0,0.0072727272727273196,-1.0,-0.010414255959268703,0.0,-0.0013416815742397503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-1.0,0.0033018867924528386,0.0,0.0,0.0,0.0,-1.0,0.0034714186530895677,0.0,-0.0,0.006773305445542406,1.1081883369607342,2.0,,,,,,,,,,,,
2025-12-15,策略2_完整约束,1.0,0.0,2.0,1.0,0.0,棕榈油:S; 焦煤:S,0.0,-0.017840076457470544,0.0,-0.011276499774469984,0.0,-0.007413683541622529,0.0,0.012877835699421025,0.0,-0.009861932938856066,-1.0,0.043777668470241116,0.0,0.004706889174154849,0.0,0.01191043353978083,0.0,-0.001969796454366346,0.0,-0.0043321299638988675,-1.0,-0.007015902712815714,0.0,-0.011195700850873291,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-1.0,0.002338634237605238,0.0,-0.0,0.002338634237605238,1.1107799841472654,1.0,,,,,,,,,,,,
2025-12-16,策略2_完整约束,1.0,1.0,2.0,3.0,0.0,PTA:L; 棕榈油:S,0.0,-0.006162828413882604,0.0,-0.003421532846715314,0.0,-0.01707212974818606,0.0,-0.011941087920582572,0.0,0.010624169986719778,0.0,0.006126295947219695,1.0,-0.005962521294718859,0.0,0.002354048964218425,0.0,-0.0019736842105263497,0.0,0.006889050036258171,-1.0,-0.009656146961846468,0.0,-0.0027173913043477826,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1.0,-0.002042098649073232,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-1.0,0.0032187156539488226,0.0,-0.0,0.0011766170048755908,1.1120869467652887,2.0,,,,,,,,,,,,
2025-12-17,策略2_完整约束,0.0,0.0,2.0,1.0,0.0,PTA:L; 棕榈油:S,0.0,0.00979112271540461,0.0,0.003204394598306237,0.0,-0.0023881893182805536,0.0,0.008544193036997383,0.0,0.009198423127463773,0.0,-0.005152224824355955,1.0,0.003427592116538092,0.0,0.012682010333489924,0.0,0.014502307185233931,0.0,-0.007562117392870049,-1.0,-0.008085612366230732,0.0,0.0018165304268846771,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0011425307055126972,0.0,0.0,0.0,0.0,0.0,-0.0,-1.0,0.0026952041220769107,0.0,0.0,0.0038377348275896077,1.1163548415721976,2.0,,,,,,,,,,,,
2025-12-18,策略2_完整约束,0.0,0.0,2.0,0.0,0.0,PTA:L; 棕榈油:S,0.0,-0.0023701788407670676,0.0,0.0018252338580879712,0.0,0.002611534276387273,0.0,0.0007961458375862485,0.0,0.01236979166666674,0.0,0.06073446327683607,1.0,0.01366353543979515,0.0,0.008348794063079756,0.0,-0.004548408057180042,0.0,-0.0032656023222060737,-1.0,0.0031167585710860646,0.0,-0.0072529465095194645,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00455451181326505,0.0,0.0,0.0,-0.0,0.0,-0.0,-1.0,-0.0010389195236953548,0.0,-0.0,0.003515592289569695,1.1202794900456527,2.0,,,,,,,,,,,,
2025-12-19,策略2_完整约束,0.0,0.0,2.0,0.0,0.0,PTA:L; 棕榈油:S,0.0,0.0062634989200864855,0.0,0.010475973582327436,0.0,0.0017364879531147626,0.0,-0.0006119326874044484,0.0,0.003215434083601254,0.0,-0.016422547714158853,1.0,0.028222409435551876,0.0,-0.011959521619135272,0.0,-0.008485639686684032,0.0,-0.004368401892974161,-1.0,-0.009082217973231388,0.0,0.0009132420091324533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,1.0,0.009407469811850625,0.0,-0.0,0.0,-0.0,0.0,-0.0,-1.0,0.003027405991077129,0.0,0.0,0.012434875802927754,1.1342100263689376,2.0,,,,,,,,,,,,
2025-12-22,策略2_完整约束,0.0,1.0,1.0,0.0,0.0,PTA:L,0.0,0.012234385061171915,0.0,0.0015776425512734615,0.0,0.0017334777898159182,0.0,0.021389937748749865,0.0,0.0019230769230769162,0.0,0.005415162454873723,1.0,0.032363785333879624,0.0,0.0032588454376163423,0.0,0.0009874917709018494,0.0,0.002193784277879418,0.0,0.014712976362759367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.010787928444626541,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.004904325454253122,0.0,0.0,0.005883602990373419,1.1408832678717935,2.0,,,,,,,,,,,,
2025-12-23,策略2_完整约束,2.0,0.0,3.0,0.0,0.0,PTA:L; 棕榈油:L; 沪铝:L,0.0,-0.0041348600508905875,1.0,-0.0011251125112511362,0.0,-0.0010815487778498278,0.0,0.01336850308734494,0.0,-0.0038387715930902067,0.0,0.01032315978456011,1.0,0.008333333333333304,0.0,0.00046403712296982924,0.0,0.005590266359750018,0.0,0.0014593214155418366,1.0,0.008557166627050083,0.0,-0.0013686131386860811,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.002777777777777768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.002777777777777768,1.1440523880603262,1.0,,,,,,,,,,,,
2025-12-24,策略2_完整约束,0.0,0.0,3.0,0.0,0.0,PTA:L; 棕榈油:L; 沪铝:L,0.0,0.02310231023102305,1.0,0.006082451002477951,0.0,0.00606323083585969,0.0,0.00043382236945888053,0.0,0.0012845215157353262,0.0,0.005775211017325699,1.0,0.0023612750885477762,0.0,0.007421150278293043,0.0,0.023544800523217724,0.0,-0.006193078324225887,1.0,0.0002356823002591657,0.0,0.0031978072179077444,0.0,0.0,1.0,0.00202748366749265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0007870916961825921,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,7.856076675305523e-05,0.0,0.0,0.0028931361304282976,1.1473622873593263,3.0,,,,,,,,,,,,
2025-12-25,策略2_完整约束,0.0,0.0,3.0,0.0,1.0,PTA:L; 棕榈油:L; 沪铝:L,0.0,0.0011446409989595008,1.0,-0.0024630541871921707,0.0,-0.007102884201463655,0.0,-0.005834351716797359,0.0,-0.0012828736369467908,0.0,-0.007067137809187329,1.0,0.011385944248134994,0.0,-0.004604051565377576,0.0,0.005111821086261958,0.0,0.011730205278592365,1.0,0.006361922714420265,0.0,-0.0031876138433515333,0.0,0.0,1.0,-0.0008210180623973903,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,0.0037953147493783312,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.002120640904806755,0.0,-0.0,0.005094937591787696,1.153208026608593,3.0,,,,,,,,,,,,
2025-12-26,策略2_完整约束,0.0,0.0,3.0,0.0,2.0,PTA:L; 棕榈油:L; 沪铝:L,0.0,0.02608876416172956,1.0,0.005836139169472565,0.0,0.004552352048558417,0.0,0.007474523176969727,0.0,0.005780346820809301,0.0,-0.007562277580071219,1.0,0.024844720496894457,0.0,-0.00046253469010171244,0.0,0.0031786395422759295,0.0,0.010869565217391353,1.0,0.0030437836572232424,0.0,0.015075376884422065,0.0,0.0,1.0,0.0019453797231575216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.00828157349896482,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0010145945524077475,0.0,0.0,0.011241547774530089,1.166171869733685,3.0,,,,,,,,,,,,
2025-12-29,策略2_完整约束,0.0,1.0,2.0,0.0,2.0,棕榈油:L; 沪铝:L,0.0,0.0014181523500811366,1.0,0.00736442758312883,0.0,0.003668536901165309,0.0,-0.008973728229853428,0.0,0.01724137931034475,0.0,-0.02465262214253694,0.0,-0.02992424242424241,0.0,0.0,0.0,-0.007287705956907531,0.0,-0.005734767025089571,1.0,-0.006535947712418277,0.0,0.012151215121512182,0.0,0.0,1.0,0.0024548091943762764,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,1.0,-0.00997474747474747,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0021786492374727593,0.0,0.0,-0.009698587517843953,1.154861649794225,3.0,,,,,,,,,,,,
2025-12-30,策略2_完整约束,1.0,0.0,3.0,1.0,2.0,PTA:S; 棕榈油:L; 沪铝:L,0.0,-0.007788792231438357,1.0,-0.00022153300841820656,0.0,0.005375188131584663,0.0,-0.02218074227049771,0.0,-0.00941619585687381,0.0,0.028952205882353033,-1.0,0.0042951971885982765,0.0,0.026839426191577864,0.0,0.00031918289179699855,0.0,0.0014419610670513006,1.0,0.017152255639097724,0.0,-0.008448199199644235,0.0,-0.0,1.0,-7.384433613940218e-05,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005717418546365908,0.0,-0.0,0.0056435742102265065,1.1613791972173835,2.0,,,,,,,,,,,,
2025-12-31,策略2_完整约束,0.0,0.0,3.0,0.0,1.0,PTA:S; 棕榈油:L; 沪铝:L,0.0,0.0015292078703230683,1.0,0.01595391092399745,0.0,-0.004491017964071808,0.0,-0.00739206368547185,0.0,0.0006337135614702394,0.0,-0.004019651630192023,-1.0,-0.006609642301710683,0.0,-0.0013519603424966276,0.0,-0.004148053605615876,0.0,-0.010439164866810624,1.0,-0.008547008547008517,0.0,-0.0017937219730941312,0.0,0.0,1.0,0.00531797030799915,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1.0,0.0022032141005702277,0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0028490028490028387,0.0,-0.0,0.004672181559566538,1.1668053716862867,3.0,,,,,,,,,,,,
2026-01-05,策略2_完整约束,0.0,1.0,2.0,0.0,1.0,PTA:S; 沪铝:L,0.0,0.03165716612377856,1.0,0.03140676117775354,0.0,0.023415682062298604,0.0,0.017840337166005193,0.0,0.00949968334388851,0.0,-0.030941704035874484,-1.0,-0.012524461839530376,0.0,-0.0004512635379061436,0.0,0.011855174623518039,0.0,0.0018188432157149048,0.0,-0.011183597390493905,0.0,-0.0008984725965858198,0.0,0.0,1.0,0.010468920392584513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1.0,0.004174820613176792,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0037278657968313014,0.0,-0.0,0.010915875208930005,1.1795420735167235,3.0,,,,,,,,,,,,
2026-01-06,策略2_完整约束,0.0,0.0,2.0,0.0,0.0,PTA:S; 沪铝:L,0.0,0.03917118894918592,1.0,0.03171917953055625,0.0,0.019941225860621303,0.0,0.010030150753768785,0.0,0.005018820577164407,0.0,0.01434521055067095,-1.0,0.020610384462940834,0.0,0.0352144469525959,0.0,0.01646611779607343,0.0,0.007988380537400142,0.0,0.001413760603204528,0.0,-0.0008992805755395628,0.0,0.0,1.0,0.01057305984351875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.006870128154313611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0037029316892051396,1.1839098372394994,2.0,,,,,,,,,,,,
2026-01-07,策略2_完整约束,1.0,0.0,3.0,0.0,0.0,PTA:S; 沪铝:L; 玉米:S,0.0,-0.01813520698822635,1.0,0.0006148800983807323,0.0,0.0014406256431365172,0.0,-0.006049871639236648,0.0,0.03370786516853941,0.0,0.06204379562043805,-1.0,0.0,0.0,-0.011338857392062751,0.0,0.008099688473520272,0.0,0.012608069164265157,0.0,0.007294117647058895,-1.0,0.011701170117011772,0.0,-0.0,1.0,0.00020496003279357744,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020496003279357744,1.1841524914385646,2.0,,,,,,,,,,,,
