trade_date,沪铅_close_return,沪铅_daily_return,沪铅_position,沪铅_equity_curve,沪铅_long_signal,沪铅_short_signal,沪铝_close_return,沪铝_daily_return,沪铝_position,沪铝_equity_curve,沪铝_long_signal,沪铝_short_signal,棕榈油_close_return,棕榈油_daily_return,棕榈油_position,棕榈油_equity_curve,棕榈油_long_signal,棕榈油_short_signal,纯碱_close_return,纯碱_daily_return,纯碱_position,纯碱_equity_curve,纯碱_long_signal,纯碱_short_signal,菜粕_close_return,菜粕_daily_return,菜粕_position,菜粕_equity_curve,菜粕_long_signal,菜粕_short_signal,PVC_close_return,PVC_daily_return,PVC_position,PVC_equity_curve,PVC_long_signal,PVC_short_signal,焦煤_close_return,焦煤_daily_return,焦煤_position,焦煤_equity_curve,焦煤_long_signal,焦煤_short_signal,棉花_close_return,棉花_daily_return,棉花_position,棉花_equity_curve,棉花_long_signal,棉花_short_signal,热卷_close_return,热卷_daily_return,热卷_position,热卷_equity_curve,热卷_long_signal,热卷_short_signal,portfolio_daily_return,portfolio_equity_curve
2025-09-19,0.0020414114902302938,0.0020414114902302938,1,1.0035664052323274,False,False,0.0004811161895597049,-0.0004811161895597049,-1,0.9761858150338187,False,True,0.0012897678417884695,0.0012897678417884695,1,0.9841538136488486,False,False,0.009188361408882129,0.009188361408882129,1,1.023970863811021,False,False,0.021052631578947434,-0.021052631578947434,-1,1.0607803788468424,False,False,0.005484460694698434,0.005484460694698434,1,1.0016171506283171,False,False,0.023680930619027762,0.023680930619027762,1,1.167054908641017,False,False,-0.0032691609153651102,-0.0032691609153651102,1,1.0138058223413497,False,False,0.005963029218843063,0.005963029218843063,1,1.0005931198102018,False,False,0.0025383391766219893,1.0267202463627274
2025-09-22,-0.0008731082654248601,-0.0008731082654248601,1,1.0026901831090165,False,False,-0.0024044241404184152,0.0024044241404184152,-1,0.9785329797730201,False,True,0.00472305710605414,0.00472305710605414,1,0.988802028311853,False,False,-0.01896813353566007,-0.01896813353566007,1,1.0045480477296282,False,False,0.0023790642347343294,-0.0023790642347343294,-1,1.05825671418662,False,False,-0.00242424242424244,-0.00242424242424244,1,0.9991889878389152,False,False,-0.011769480519480569,-0.011769480519480569,1,1.1533192786286024,False,False,-0.008017492711370311,-0.008017492711370311,1,1.0056776415499833,False,False,0.001778304682868992,0.001778304682868992,1,1.0023724792408069,False,False,-0.0039473039735078925,1.0226674694545788
2025-09-23,-0.004660646664724766,-0.004660646664724766,1,0.9980169984513572,False,False,-0.002892263195950817,0.002892263195950817,-1,0.9813631546964419,False,False,-0.03269230769230769,-0.03269230769230769,1,0.956475808155504,False,False,-0.015467904098994567,-0.015467904098994567,-1,0.9890097948645141,False,True,-0.03204113924050633,0.03204113924050633,-1,1.092164464918074,False,False,-0.00951802349129205,-0.00951802349129205,1,0.9896786835804241,False,False,0.0,0.0,-1,1.1533192786286024,False,True,-0.005143277002204294,-0.005143277002204294,1,1.0005051628645683,False,False,-0.011834319526627168,-0.011834319526627168,1,0.9905100830367737,False,False,-0.004931452893299265,1.017624233003454
2025-09-24,-0.0011706175007316633,-0.0011706175007316633,1,0.9968487022869423,False,False,0.0009668842156151936,-0.0009668842156151936,-1,0.9804142901523796,False,False,0.007952286282306265,0.007952286282306265,1,0.9640819776040569,False,False,0.02670856245090336,-0.02670856245090336,-1,0.9625947649938201,False,True,-0.021250510829587288,0.021250510829587288,-1,1.115373517707506,False,False,0.0057248006542629515,0.0057248006542629515,-1,0.9953443967556954,False,True,0.005749486652977476,-0.005749486652977476,-1,1.1466882848295057,False,False,0.0011078286558345862,0.0011078286558345862,1,1.0016135511543,False,False,0.005089820359281516,0.005089820359281516,1,0.9955516014234879,False,False,0.0007255217734494347,1.0183625415416877
2025-09-25,0.0014649868151186407,0.0014649868151186407,1,0.9983090724924608,False,False,0.0028978507606858273,-0.0028978507606858273,-1,0.9775731958558742,False,False,0.01051939513477973,0.01051939513477973,1,0.9742235368687938,False,False,0.006120887528691554,-0.006120887528691554,-1,0.9567028307015857,False,False,0.0204592901878915,-0.0204592901878915,-1,1.0925537672408387,False,False,0.003252693636918158,-0.003252693636918158,-1,0.992106846369826,False,False,0.008166598611678344,-0.008166598611678344,-1,1.1373237418745892,False,False,-0.001844337882700109,-0.001844337882700109,1,0.9997662373380805,False,False,0.00029788501638372544,0.00029788501638372544,1,0.9958481613285888,False,False,-0.0033843768491425997,1.01491601893206
2025-09-26,0.001170275014628519,0.001170275014628519,1,0.9994773686568758,False,False,-0.0009631591620514746,0.0009631591620514746,-1,0.9785147544360389,False,False,0.0015181088700932932,0.0015181088700932932,1,0.975702514261568,False,False,-0.016730038022813698,0.016730038022813698,-1,0.9727085054357567,False,False,-0.015957446808510634,0.015957446808510634,-1,1.1099881358670223,False,False,-0.007700101317122621,0.007700101317122621,-1,0.9997461696042846,False,False,-0.030781692993114618,0.030781692993114618,-1,1.1723324921307532,False,False,-0.009238728750923908,-0.009238728750923908,1,0.9905296682569821,False,False,-0.013400833829660508,-0.013400833829660508,1,0.9825029655990514,False,False,0.005797917734194493,1.0208004185169444
2025-09-29,-0.01490356516656921,-0.01490356516656921,1,0.9845815925605869,False,False,-0.000723065798987732,0.000723065798987732,-1,0.9792222849887765,False,False,-0.0002165439584235207,-0.0002165439584235207,1,0.975491231776886,False,False,-0.011600928074245953,0.011600928074245953,-1,0.9839928268445242,False,False,0.00457380457380463,-0.00457380457380463,-1,1.1049112670543249,False,False,-0.00020420665713705155,0.00020420665713705155,-1,0.9999503244275652,False,False,-0.035520267446719545,0.035520267446719545,-1,1.2139740557877166,False,False,-0.0041029466616934185,-0.0041029466616934185,1,0.9864655778612988,False,False,-0.007244189556293357,-0.007244189556293357,1,0.9753855278766315,False,False,0.0018897131178117939,1.0227294384584835
2025-09-30,0.005043013942450214,0.005043013942450214,1,0.9895468512593497,False,False,-0.002411963338157297,0.002411963338157297,-1,0.981584133240076,False,False,-0.0006497725795971965,-0.0006497725795971965,1,0.9748573843228399,False,False,-0.017996870109546204,0.017996870109546204,-1,1.0017016179379703,False,False,0.0020695364238410008,-0.0020695364238410008,-1,1.1026246129420436,False,False,-0.011642156862745057,0.011642156862745057,-1,1.0115919029595037,False,False,-0.024263431542461023,0.024263431542461023,-1,1.2434292321846456,False,False,-0.010112359550561778,-0.010112359550561778,1,0.9764900832537127,False,False,-0.01094557616296743,-0.01094557616296743,1,0.9647093712930016,False,False,0.004175576786488043,1.0269999237605687
2025-10-09,0.010330578512396604,0.010330578512396604,1,0.9997694426979793,False,False,0.019825918762089056,-0.019825918762089056,-1,0.9621233259563027,False,False,0.03706111833550074,0.03706111833550074,1,1.0109866892034653,False,False,-0.003984063745019917,0.003984063745019917,-1,1.0056924610373248,False,False,0.0057827344072696185,-0.0057827344072696185,-1,1.0962484276544813,False,False,-0.014465798718743539,0.014465798718743539,-1,1.0262253878132266,False,False,0.03374777975133214,-0.03374777975133214,-1,1.20146625632051,False,False,0.006053726825576922,0.006053726825576922,1,0.9824014874656155,False,False,0.01014448201660012,0.01014448201660012,1,0.9744958481613291,False,False,0.002520370581460781,1.0295883441555773
2025-10-10,0.0014607069821794827,0.0014607069821794827,1,1.001229812903498,False,False,-0.005215742057847361,0.005215742057847361,-1,0.967141513052329,False,False,-0.01379310344827589,-0.01379310344827589,1,0.997042045214452,False,False,-0.008000000000000007,0.008000000000000007,-1,1.0137380007256234,False,False,-0.018069815195071892,0.018069815195071892,-1,1.116057434150086,False,False,-0.007129377227930389,0.007129377227930389,-1,1.0335417357238261,False,False,-0.002577319587628857,0.002577319587628857,-1,1.2045628188368,False,False,0.002256487401278706,0.002256487401278706,1,0.9846182640450791,False,False,-0.00030432136335967197,-0.00030432136335967197,1,0.9741992882562283,False,False,0.003401335960033459,1.0330903200145851
2025-10-13,-0.0026254375729287682,-0.0026254375729287682,1,0.9986011465335647,False,False,-0.004528122020972303,0.004528122020972303,-1,0.9715208478349777,False,False,-0.007840644204280545,-0.007840644204280545,1,0.9892245932812174,False,False,0.005645161290322553,-0.005645161290322553,-1,1.0080152862053982,False,False,0.0004182350480970154,-0.0004182350480970154,-1,1.1155906598154353,False,False,-0.0029567053854276937,0.0029567053854276937,-1,1.036597614139905,False,False,-0.012919896640826822,0.012919896640826822,-1,1.2201256459535545,False,False,-0.0018761726078799779,-0.0018761726078799779,1,0.9827709502288594,False,False,-0.007305936073059405,-0.007305936073059405,1,0.9670818505338082,False,False,-0.0005896514165934939,1.0324811568439194
2025-10-14,-0.002632348639953208,-0.002632348639953208,1,0.9959724801636314,False,False,-0.00047881254488868485,0.00047881254488868485,-1,0.9719860242045419,False,False,-0.0036309269542930123,-0.0036309269542930123,1,0.985632791041623,False,False,-0.010425020048115519,0.010425020048115519,-1,1.0185238657728963,False,False,-0.018394648829431426,0.018394648829431426,-1,1.1361115582401338,False,False,-0.00614276636305866,0.00614276636305866,-1,1.0429651910960704,False,False,0.00654450261780104,-0.00654450261780104,-1,1.2121405304695654,False,False,-0.0026315789473684292,-0.0026315789473684292,1,0.9801847108861519,False,False,-0.006133088009812937,-0.006133088009812937,1,0.9611506524317917,False,False,0.0015409780684739625,1.0340721876627283
2025-10-15,0.0035190615835776207,0.0035190615835776207,1,0.9994773686568758,False,False,0.0028742514970059307,-0.0028742514970059307,-1,0.9691922919194031,False,False,-0.0008574490889603492,-0.0008574490889603492,1,0.984787661102895,False,False,-0.0016207455429497752,0.0016207455429497752,-1,1.0201746337887356,False,False,0.0038330494037479568,-0.0038330494037479568,-1,1.1317567865092302,False,False,-0.0031969309462915874,0.0031969309462915874,-1,1.0462994787913904,False,False,-0.0021673168617252214,0.0021673168617252214,-1,1.2147676230800328,False,False,0.0003769317753485879,0.0003769317753485879,1,0.9805541736493958,False,False,-0.008947855600123455,-0.008947855600123455,1,0.9525504151838675,False,False,-0.0006257354311049888,1.0334251320565875
2025-10-16,-0.0005844535359439407,-0.0005844535359439407,1,0.9988932205746683,False,False,0.002866013852400373,-0.002866013852400373,-1,0.9664145733851225,False,False,-0.0010727311735678757,-0.0010727311735678757,1,0.9837312486794849,False,False,0.0024350649350648457,-0.0024350649350648457,-1,1.017690442310354,False,False,0.002969876962240159,-0.002969876962240159,-1,1.1283956081021174,False,False,0.0036348086380157962,-0.0036348086380157962,-1,1.0424963804079281,False,False,0.029973935708079935,-0.029973935708079935,-1,1.178356256445575,False,False,0.0037678975131876236,0.0037678975131876236,1,0.9842488012818351,False,False,0.002179327521793173,0.002179327521793173,1,0.9546263345195732,False,False,-0.004176628863370236,1.0291088988219077
2025-10-17,-0.0014619883040936088,-0.0014619883040936088,1,0.9974328503691497,False,False,-0.004048582995951455,0.004048582995951455,-1,0.9703271829939693,False,False,-0.00042955326460480947,-0.00042955326460480947,-1,0.9833086837101209,False,True,-0.021052631578947323,0.021052631578947323,-1,1.0391155042537301,False,False,-0.024534686971235176,0.024534686971235176,-1,1.1560804411266192,False,False,-0.0012782275244993535,0.0012782275244993535,-1,1.0438289279755566,False,False,-0.005482918599746922,0.005482918599746922,-1,1.1848170878811686,False,False,0.0011261261261261701,0.0011261261261261701,1,0.9853571895715669,False,False,-0.004659832246039164,-0.004659832246039164,1,0.9501779359430608,False,False,0.005663533331307646,1.034937291371931
2025-10-20,-0.0008784773060028783,-0.0008784773060028783,1,0.9965566282458387,False,False,0.0,-0.0,-1,0.9703271829939693,False,False,0.0010743446497636366,-0.0010743446497636366,-1,0.9822522712867108,False,False,0.008271298593879317,-0.008271298593879317,-1,1.030520669644518,False,False,0.019080659150043422,-0.019080659150043422,-1,1.1340216642794503,False,False,0.002986348122866911,-0.002986348122866911,1,1.0407116914159027,True,False,0.031382527565733565,-0.031382527565733565,-1,1.1476345329603856,False,False,0.009748781402324713,0.009748781402324713,1,0.9949632214159092,False,False,0.0034332084893882175,0.0034332084893882175,1,0.9534400948991698,False,False,-0.0056101850551752,1.0291311016468327
2025-10-21,0.0058616647127784915,0.0058616647127784915,1,1.0023981090679128,False,False,0.0026303204208513176,-0.0026303204208513176,-1,0.967774911589633,False,False,-0.0025756600128783447,0.0025756600128783447,-1,0.9847822191844229,False,False,-0.007383100902379036,0.007383100902379036,-1,1.0381291077304906,False,False,-0.012340425531914945,0.012340425531914945,-1,1.1480159741790692,False,False,-0.0006380263717566947,-0.0006380263717566947,1,1.0400476899113837,True,False,-0.032072368421052655,0.032072368421052655,-1,1.1844418905142138,False,False,0.005569996286669099,0.005569996286669099,1,1.0005051628645683,False,False,0.0012441679626749025,0.0012441679626749025,1,0.9546263345195731,False,False,0.00708655967085994,1.036424100607791
2025-10-22,0.0008741258741258306,0.0008741258741258306,1,1.003274331191224,False,False,0.003815883615549742,-0.003815883615549742,-1,0.964081995160958,False,False,-0.01398751882935223,0.01398751882935223,-1,0.9985568790180762,False,False,0.01074380165289246,-0.01074380165289246,-1,1.02697565450694,False,False,-0.006031882809134026,0.006031882809134026,-1,1.154940671998331,False,False,0.004256224728665714,0.004256224728665714,1,1.0444743666081762,False,False,0.027612574341546292,-0.027612574341546292,-1,1.1517364007591484,False,False,-0.00036927621861149174,-0.00036927621861149174,1,1.0001357001013242,False,False,0.008698353525939728,0.008698353525939728,1,0.9629300118623964,False,False,-0.0009659366734869396,1.0354229805597281
2025-10-23,0.022707423580786035,0.022707423580786035,1,1.026056106397313,False,False,0.005702066999287325,-0.005702066999287325,-1,0.9585847350317437,False,False,-0.0034919249236141647,0.0034919249236141647,-1,1.0020437646715656,False,False,0.009811937857726827,-0.009811937857726827,-1,1.0168990332035195,False,False,0.01387082791504124,-0.01387082791504124,-1,1.13892068868496,False,False,0.002331002331002363,0.002331002331002363,1,1.046909038791412,False,False,0.04051260851591576,-0.04051260851591576,-1,1.1050765548416632,False,False,0.002955301071296601,0.002955301071296601,1,1.0030914022072757,False,False,0.0027717893440097896,0.0027717893440097896,1,0.9655990510083038,False,False,-0.0039600000041402445,1.0313227055524248
2025-10-24,0.0017079419299743659,0.0017079419299743659,1,1.0278085506439352,False,False,0.0028348688873138794,-0.0028348688873138794,-1,0.9558672729905482,False,False,-0.0010950503723171634,0.0010950503723171634,-1,1.0031410530691474,False,False,-0.004858299595141724,0.004858299595141724,1,1.021839433364832,True,False,-0.005985463873450225,0.005985463873450225,-1,1.145737657321809,False,False,-0.0046511627906976605,-0.0046511627906976605,1,1.0420396944249404,False,False,-0.007945967421533529,0.007945967421533529,-1,1.1138574571447355,False,False,-0.0025782688766113893,-0.0025782688766113893,1,1.0005051628645683,False,False,-0.0018427518427518441,-0.0018427518427518441,1,0.9638196915776988,False,False,0.0010761856438935816,1.0324326002423618
2025-10-27,-0.004262574595055413,-0.004262574595055413,1,1.0234274400273795,False,False,0.006360424028268641,-0.006360424028268641,-1,0.9497875518195835,False,False,-0.0024117518088138112,0.0024117518088138112,-1,1.0055603803183824,False,False,0.013832384052074875,0.013832384052074875,1,1.0359739088466888,True,False,0.004301075268817289,-0.004301075268817289,-1,1.1408097534193495,False,False,0.008071367884451952,0.008071367884451952,1,1.050450380148846,False,False,0.012014417300760805,-0.012014417300760805,-1,1.1004751088410343,False,False,0.0018463810930575697,0.0018463810930575697,1,1.0023524766807879,False,False,0.015076923076922988,0.015076923076922988,1,0.9783511269276394,False,False,0.0015889240802687832,1.0340730572621413
2025-10-28,-0.009417808219178037,-0.009417808219178037,1,1.0137889966709572,False,False,-0.010299625468164764,0.010299625468164764,-1,0.9595700078776502,False,False,-0.015604395604395638,0.015604395604395638,-1,1.021251542296977,False,False,-0.005617977528089901,-0.005617977528089901,1,1.0301538307071008,False,False,0.026124197002141303,-0.026124197002141303,-1,1.1110070146790583,False,False,-0.006321112515802807,-0.006321112515802807,1,1.0438103651036574,False,False,-0.017016224772457456,0.017016224772457456,-1,1.1192010406495678,False,False,0.0,0.0,-1,1.0023524766807879,False,True,0.0018187329493786208,0.0018187329493786208,1,0.9801304863582444,False,False,-0.00030467960786839665,1.0337579962885475
2025-10-29,0.0,0.0,1,1.0137889966709572,False,False,0.007332071901608339,-0.007332071901608339,-1,0.9525343715852644,False,False,-0.01294931904442953,0.01294931904442953,-1,1.0344760543427962,False,False,0.01614205004035507,0.01614205004035507,1,1.0467826253916384,False,False,-0.00959933222036724,0.00959933222036724,-1,1.1216719401121211,False,False,0.012510602205258792,0.012510602205258792,1,1.0568690613591953,False,False,0.048309178743961345,-0.048309178743961345,-1,1.0651333575264004,False,False,0.004054552156284474,-0.004054552156284474,-1,0.9982883862851047,False,True,0.012102874432677657,0.012102874432677657,1,0.9919928825622775,False,False,0.00040093057124823694,1.0341724614725318
2025-10-30,-0.00028810141169688386,-0.00028810141169688386,1,1.0134969226298536,False,False,-0.002347969006809114,0.002347969006809114,-1,0.954770892767667,False,False,-0.001583352182764064,0.001583352182764064,-1,1.036113994261457,False,False,-0.019062748212867353,-0.019062748212867353,1,1.0268280717701932,False,False,0.01179941002949847,-0.01179941002949847,-1,1.1084368729721552,False,False,-0.0018848167539267102,-0.0018848167539267102,1,1.0548770568456387,False,False,-0.010752688172043001,0.010752688172043001,-1,1.076586404381523,False,False,-0.001468428781204123,0.001468428781204123,-1,0.9997543016834676,False,True,-0.008071748878923812,-0.008071748878923812,1,0.983985765124555,False,False,-0.0027727096826769917,1.031305001475049
2025-10-31,0.002305475504322807,0.002305475504322807,1,1.0158335149586832,False,False,0.0025888444339845496,-0.0025888444339845496,-1,0.952299139456195,False,False,-0.0072496601721794285,0.0072496601721794285,-1,1.0436254686194921,False,False,-0.0080971659919028,-0.0080971659919028,1,1.0185136744279244,False,False,-0.005414410662224034,0.005414410662224034,-1,1.1144384053955778,False,False,-0.013638271086865328,-0.013638271086865328,1,1.0404903575810633,False,False,-0.0015527950310558758,0.0015527950310558758,-1,1.0782581224007488,False,False,-0.0003676470588235281,0.0003676470588235281,-1,1.0001218584120277,False,False,-0.003013863773357439,-0.003013863773357439,1,0.9810201660735467,False,False,-0.0011609063175004935,1.0301077529835667
2025-11-03,0.0017251293847038163,0.0017251293847038163,1,1.0175859592053054,False,False,0.014084507042253502,-0.014084507042253502,-1,0.9388864755201923,False,False,-0.011410314924691911,0.011410314924691911,-1,1.0555335638798695,False,False,-0.018775510204081636,-0.018775510204081636,1,0.9993905605407062,False,False,0.04313232830820768,-0.04313232830820768,-1,1.0663700822147804,False,False,-0.00446713465220161,-0.00446713465220161,1,1.0358423470494313,False,False,-0.001166407465007735,0.001166407465007735,-1,1.0795158107239222,False,False,0.00036778227289446797,-0.00036778227289446797,-1,0.9997540313217695,False,False,-0.003929866989117237,-0.003929866989117237,1,0.9771648873072359,False,False,-0.007828364188261407,1.0220436943400597
2025-11-04,-0.0002870264064294137,-0.0002870264064294137,1,1.0172938851642017,False,False,-0.006249999999999978,0.006249999999999978,-1,0.9447545159921936,False,False,-0.005540166204986097,0.005540166204986097,-1,1.0613813952587052,False,False,-0.010815307820299491,-0.010815307820299491,1,0.9885818439957568,False,False,0.002408671216378888,-0.002408671216378888,-1,1.063801547291742,False,False,-0.002136752136752129,-0.002136752136752129,-1,1.0336290087010351,False,True,-0.02452316076294281,0.02452316076294281,-1,1.1059889504964435,False,True,-0.004779411764705865,0.004779411764705865,-1,1.004532267500881,False,False,-0.009104704097116834,-0.009104704097116834,1,0.968268090154211,False,False,0.0018155863395175548,1.0238993029098935
2025-11-05,0.003445305770887197,0.003445305770887197,1,1.0207987736574462,False,False,-0.0013976240391334604,0.0013976240391334604,-1,0.9460749276148244,False,False,-0.003017641597028775,0.003017641597028775,-1,1.0645842639073502,False,False,0.005046257359125228,0.005046257359125228,1,0.9935704824011179,False,False,0.01601922306768122,-0.01601922306768122,-1,1.046760273005931,False,False,-0.006852248394004334,0.006852248394004334,-1,1.0407116914159031,False,True,0.012370311252992927,-0.012370311252992927,-1,1.0923075229364316,False,False,0.005910602142593202,-0.005910602142593202,-1,0.9985948769282863,False,False,-0.003675344563552785,-0.003675344563552785,-1,0.964709371293001,False,True,-0.0020240448740712377,1.0218268847742735
2025-11-06,-0.0025751072961373023,-0.0025751072961373023,1,1.018170107287513,False,False,0.010730114299043692,-0.010730114299043692,-1,0.9359234355060578,False,False,0.016530849825378446,-0.016530849825378446,-1,1.0469857813142367,False,False,0.010041841004184038,0.010041841004184038,1,1.0035477592118403,False,False,0.004729996058336683,-0.004729996058336683,-1,1.0418091010405897,False,False,-0.0017248814144027458,0.0017248814144027458,-1,1.042506795670178,False,False,0.017343318880567615,-0.017343318880567615,-1,1.0733632852505022,False,False,-0.0007344840249724482,0.0007344840249724482,-1,0.9993283289128095,False,False,0.0009222256378726978,-0.0009222256378726978,-1,0.9638196915776986,False,False,-0.004481156172641911,1.017247918922196
2025-11-07,-0.0005737234652897216,-0.0005737234652897216,1,1.0175859592053056,False,False,-0.0018462958689129394,0.0018462958689129394,-1,0.9376514270786515,False,False,-0.008245533669262506,0.008245533669262506,-1,1.0556187378253024,False,False,0.0024855012427507095,0.0024855012427507095,1,1.006042078414521,False,False,-0.003923107100823886,0.003923107100823886,-1,1.045896229722585,False,False,-0.0041036717062634676,0.0041036717062634676,-1,1.046784901311157,False,False,-0.015885315769081698,0.015885315769081698,-1,1.0904139999716453,False,False,-0.0018375597206908845,0.0018375597206908845,-1,1.001164654397765,False,False,-0.0033783783783783994,0.0033783783783783994,-1,0.9670758391843802,False,False,0.004570182221208308,1.0218969272758154
2025-11-10,0.0048794489092995885,0.0048794489092995885,1,1.0225512179040686,False,False,0.0046242774566473965,-0.0046242774566473965,-1,0.9333154667222184,False,False,0.0034642032332563577,-0.0034642032332563577,-1,1.051961859980642,False,False,0.013223140495867813,0.013223140495867813,1,1.019345114162151,False,False,-0.004726270185112291,0.004726270185112291,-1,1.0508394178898441,False,False,0.0006506180871828082,-0.0006506180871828082,-1,1.046103844120974,False,False,-0.0035433070866142113,0.0035433070866142113,-1,1.0942776716250882,False,False,0.0,-0.0,-1,1.001164654397765,False,False,0.002157164869029282,-0.002157164869029282,-1,0.9649896971584047,False,False,0.0017195447811975623,1.0236541248040343
2025-11-11,-0.0037132247929163587,-0.0037132247929163587,1,1.0187542553697204,False,False,-0.002761795166858483,0.002761795166858483,-1,0.9358930928673662,False,False,0.009205983889528202,-0.009205983889528202,-1,1.042277516045262,False,False,-0.00897226753670477,-0.00897226753670477,1,1.0101992770856554,False,False,-0.01068460625247325,0.01068460625247325,-1,1.0620672233045754,False,False,-0.00910273081924573,0.00910273081924573,-1,1.0556262458229855,False,False,-0.041485578822599734,0.041485578822599734,-1,1.1396744142251019,False,False,-0.0014727540500736325,0.0014727540500736325,-1,1.00263912369732,False,False,-0.0030750307503074614,0.0030750307503074614,-1,0.9679570701508967,False,False,0.005187891071378774,1.0289647308982852
2025-11-12,0.013188073394495348,0.013188073394495348,1,1.0321896612604908,False,False,0.009923840295407382,-0.009923840295407382,-1,0.9266054392801756,False,False,-0.0029646522234891837,0.0029646522234891837,-1,1.0453675064006984,False,False,-0.0008230452674896638,-0.0008230452674896638,1,1.0093678373514285,True,False,-0.0023999999999999577,0.0023999999999999577,-1,1.0646161846405062,False,True,0.0019685039370078705,-0.0019685039370078705,-1,1.053548241402074,False,False,0.004946413849958864,-0.004946413849958864,-1,1.134037112918135,False,False,-0.0033185840707964376,0.0033185840707964376,-1,1.0059664659219791,False,False,0.004009870450339292,-0.004009870450339292,-1,0.9640756876981016,False,False,2.2181765397539304e-05,1.0289875551525485
2025-11-13,0.0,0.0,1,1.0321896612604908,False,False,0.007769652650822634,-0.007769652650822634,-1,0.9194060368726057,False,False,0.0009149130832570851,-0.0009149130832570851,-1,1.0444110859922806,False,False,0.020593080724876422,0.020593080724876422,1,1.0301538307071005,False,False,-0.000801924619085792,0.000801924619085792,-1,1.0654699265688465,False,False,0.001091464745688775,-0.001091464745688775,-1,1.0523983306387013,False,False,-0.004101722723543921,0.004101722723543921,-1,1.1386886187135337,False,False,-0.0018497965223824853,0.0018497965223824853,-1,1.007827299192275,False,False,-0.0003072196620583778,0.0003072196620583778,-1,0.9643718707050749,False,False,0.001986412641353167,1.0310315490398985
2025-11-14,-0.009337860780984752,-0.009337860780984752,1,1.0225512179040686,False,False,-0.00952380952380949,0.00952380952380949,-1,0.9281622848428209,False,False,-0.012340036563071255,0.012340036563071255,-1,1.0572991569803023,False,False,-0.01049233252623083,-0.01049233252623083,1,1.0193451141621512,False,False,-0.0008025682182986049,0.0008025682182986049,-1,1.0663250388694636,False,False,0.004797208896641925,-0.004797208896641925,1,1.0473497560041503,True,False,-0.018121911037891292,0.018121911037891292,-1,1.1593238325617194,False,False,-0.002965159377316562,0.002965159377316562,-1,1.0108156677591906,False,False,0.0006146281499692652,-0.0006146281499692652,1,0.9637791406063011,True,False,0.0020568282629511592,1.033152203869958
2025-11-17,-0.00856898029134534,-0.00856898029134534,1,1.0137889966709575,False,False,-0.005265567765567747,0.005265567765567747,-1,0.933049586251105,False,False,0.004164738546968971,-0.004164738546968971,-1,1.0528957824255487,False,False,0.004078303425774976,0.004078303425774976,1,1.0235023128332856,False,False,-0.016465863453815288,0.016465863453815288,-1,1.0838830013568725,False,False,-0.0015190972222222099,-0.0015190972222222099,1,1.0457587298991093,True,False,0.015100671140939603,-0.015100671140939603,-1,1.1418172646203513,False,False,-0.0003717472118959231,0.0003717472118959231,-1,1.0111914356654208,False,False,0.014127764127764175,0.014127764127764175,1,0.9773951849760462,False,False,0.0012173065314824427,1.0344098667957444
2025-11-18,-0.007202535292422985,-0.007202535292422985,-1,1.0064871456433648,False,True,-0.011967779056386685,0.011967779056386685,-1,0.9442161175480114,False,False,0.003225806451612856,-0.003225806451612856,-1,1.0494993444177243,False,False,-0.01380991064175463,-0.01380991064175463,1,1.0093678373514288,False,False,-0.007349938750510376,0.007349938750510376,-1,1.0918494750295649,False,False,-0.017604868506846283,-0.017604868506846283,1,1.027348284969349,False,False,-0.04214876033057846,0.04214876033057846,-1,1.1899434468481513,False,False,-0.0037188545927854255,0.0037188545927854255,-1,1.0149519095801305,False,False,-0.0048455481526347155,-0.0048455481526347155,1,0.9726591695430914,False,False,0.00205518485388772,1.036535770286695
2025-11-19,0.0011607661056296514,-0.0011607661056296514,-1,1.00531884947895,False,True,0.004891684136967056,-0.004891684136967056,-1,0.9395973105439331,False,True,0.01653651814423518,-0.01653651814423518,-1,1.0321442794663978,False,False,-0.02635914332784184,-0.02635914332784184,1,0.9827617658561687,False,False,-0.00493624023035788,0.00493624023035788,-1,1.097239106333701,False,False,-0.006194690265486691,-0.006194690265486691,1,1.0209841805491848,False,False,-0.016824849007765263,0.016824849007765263,-1,1.209964065669151,False,False,0.006718924972004547,-0.006718924972004547,-1,1.008132523849469,False,False,-0.002738892270237381,-0.002738892270237381,1,0.9699951608620543,False,False,-0.004759947776031022,1.0316019141521422
2025-11-20,-0.0017391304347825765,0.0017391304347825765,-1,1.0070672300867396,False,False,-0.0018544274455262189,0.0018544274455262189,-1,0.9413397255843485,False,False,-0.023271577044735703,0.023271577044735703,-1,1.0561639045872833,False,False,-0.02030456852791873,-0.02030456852791873,-1,0.9628072122347237,False,True,-0.0028937577511368717,0.0028937577511368717,-1,1.1004142505025045,False,False,-0.00801424755120217,-0.00801424755120217,1,1.0128017605804023,False,False,-0.022817025010969716,0.022817025010969716,-1,1.2375718460178986,False,False,-0.0014831294030404063,0.0014831294030404063,-1,1.0096277148377515,False,False,-0.0030515715593530945,-0.0030515715593530945,1,0.9670351512164576,False,False,0.002520962161301944,1.0342025435432465
