pair,n,same_rate,opp_rate,binom_p_same,chi2_p,long_y_n,long_same_rate,short_y_n,short_same_rate,variety_id,variety_name,S
main~retail,177,0.23728813559322035,0.7570621468926554,1.391524344688998e-12,4.6171675204616485e-12,94,0.23404255319148937,82,0.24390243902439024,41,沪镍,2
main~close,174,0.6781609195402298,0.3103448275862069,2.9873726008990803e-06,1.1614647134644456e-06,82,0.6707317073170732,90,0.7,41,沪镍,3
retail~close,174,0.25287356321839083,0.7298850574712644,4.6665853814499044e-11,2.6296902760835956e-10,82,0.3048780487804878,90,0.2111111111111111,41,沪镍,3
main~retail,174,0.22413793103448276,0.7701149425287356,1.3641533276398109e-13,5.985246621721243e-13,96,0.22916666666666666,77,0.22077922077922077,41,沪镍,3
main~close,171,0.7368421052631579,0.2631578947368421,4.4877481307442764e-10,6.543093318200017e-10,82,0.6951219512195121,89,0.7752808988764045,41,沪镍,4
retail~close,171,0.21052631578947367,0.7894736842105263,1.1219334241242467e-14,4.0551345627353195e-14,82,0.24390243902439024,89,0.1797752808988764,41,沪镍,4
main~retail,171,0.1695906432748538,0.8304093567251462,4.353417222970872e-19,7.772310594644194e-18,93,0.15053763440860216,78,0.19230769230769232,41,沪镍,4
main~close,177,0.655367231638418,0.3446327683615819,4.322989229221198e-05,4.93306692644859e-05,105,0.6571428571428571,72,0.6527777777777778,42,沪银,2
retail~close,177,0.3163841807909605,0.6836158192090396,1.1549058927135466e-06,7.096350071801452e-07,105,0.34285714285714286,72,0.2777777777777778,42,沪银,2
main~retail,177,0.23163841807909605,0.768361581920904,4.240491398201389e-13,8.684077901666093e-13,88,0.26136363636363635,89,0.20224719101123595,42,沪银,2
main~close,174,0.7011494252873564,0.2988505747126437,1.1516772913492153e-07,1.017717883891816e-07,104,0.6826923076923077,70,0.7285714285714285,42,沪银,3
retail~close,174,0.3448275862068966,0.6551724137931034,5.163850933956167e-05,2.614499623766425e-05,104,0.375,70,0.3,42,沪银,3
main~retail,174,0.2413793103448276,0.7586206896551724,4.96097119260616e-12,8.337460285827142e-12,88,0.26136363636363635,86,0.22093023255813954,42,沪银,3
main~close,171,0.6608187134502924,0.3391812865497076,3.1407517861889296e-05,1.9836577156356857e-05,105,0.638095238095238,66,0.696969696969697,42,沪银,4
retail~close,171,0.3684210526315789,0.631578947368421,0.000719328510547317,0.00033235988362990894,105,0.4,66,0.3181818181818182,42,沪银,4
main~retail,171,0.23976608187134502,0.7602339181286549,5.544444497509206e-12,9.616974460083648e-12,87,0.25287356321839083,84,0.2261904761904762,42,沪银,4
main~close,177,0.559322033898305,0.4293785310734463,0.1325341922381054,0.08329122552008031,68,0.5735294117647058,107,0.5607476635514018,43,生猪,2
retail~close,177,0.4915254237288136,0.4915254237288136,0.8805599174040935,0.9143869797591433,68,0.5147058823529411,107,0.48598130841121495,43,生猪,2
main~retail,177,0.1977401129943503,0.7966101694915254,1.732420325973539e-16,1.3885103382929242e-15,91,0.1978021978021978,85,0.2,43,生猪,2
main~close,174,0.5517241379310345,0.4425287356321839,0.19733841594358556,0.194189439851541,68,0.5294117647058824,105,0.5714285714285714,43,生猪,3
retail~close,174,0.4425287356321839,0.5402298850574713,0.14954904000438268,0.27946810588937865,68,0.4852941176470588,105,0.41904761904761906,43,生猪,3
main~retail,174,0.15517241379310345,0.8333333333333334,3.482861931712209e-21,2.6941325592092627e-19,94,0.1595744680851064,78,0.15384615384615385,43,生猪,3
main~close,171,0.5847953216374269,0.4093567251461988,0.031954028592738,0.02641095106176279,63,0.5873015873015873,107,0.5887850467289719,43,生猪,4
retail~close,171,0.4327485380116959,0.5614035087719298,0.09220360536584907,0.13258514365200946,63,0.4603174603174603,107,0.4205607476635514,43,生猪,4
main~retail,171,0.1286549707602339,0.8713450292397661,2.266430012873203e-24,2.9829088325749277e-22,92,0.13043478260869565,79,0.12658227848101267,43,生猪,4
main~close,177,0.615819209039548,0.3672316384180791,0.0025430157789314827,0.0008187941767913827,88,0.6022727272727273,86,0.6511627906976745,44,燃油,2
retail~close,177,0.3107344632768362,0.672316384180791,5.194305648357268e-07,1.2213141434456437e-06,88,0.3181818181818182,86,0.313953488372093,44,燃油,2
main~retail,177,0.2768361581920904,0.7231638418079096,2.4894955382320546e-09,2.805479872818922e-09,88,0.26136363636363635,89,0.29213483146067415,44,燃油,2
main~close,174,0.5862068965517241,0.40804597701149425,0.027626051149794974,0.01847482968661767,87,0.5977011494252874,86,0.5813953488372093,44,燃油,3
retail~close,174,0.3850574712643678,0.6091954022988506,0.002999944811506539,0.003013742479636113,87,0.3563218390804598,86,0.4186046511627907,44,燃油,3
main~retail,174,0.26436781609195403,0.735632183908046,3.8977413934630375e-10,5.023193887063416e-10,82,0.25609756097560976,92,0.2717391304347826,44,燃油,3
main~close,171,0.5906432748538012,0.4093567251461988,0.021506542463250306,0.017511345312550646,82,0.5975609756097561,89,0.5842696629213483,44,燃油,4
retail~close,171,0.3508771929824561,0.6491228070175439,0.00011821832487370969,8.82990960537582e-05,82,0.32926829268292684,89,0.3707865168539326,44,燃油,4
main~retail,171,0.26900584795321636,0.7309941520467836,1.2492231225254174e-09,1.5246902392266697e-09,83,0.26506024096385544,88,0.2727272727272727,44,燃油,4
main~close,177,0.5988700564971752,0.4011299435028249,0.010397044402203244,0.007661657937487922,95,0.5789473684210527,82,0.6219512195121951,45,低硫燃油,2
retail~close,177,0.327683615819209,0.6610169491525424,5.294914244749991e-06,4.049814884798414e-06,95,0.3894736842105263,82,0.25609756097560976,45,低硫燃油,2
main~retail,177,0.3389830508474576,0.6497175141242938,2.1995286919066494e-05,3.440407724780713e-05,96,0.34375,79,0.34177215189873417,45,低硫燃油,2
main~close,174,0.6839080459770115,0.3103448275862069,1.376065667839387e-06,5.666558314296733e-07,91,0.6483516483516484,82,0.7317073170731707,45,低硫燃油,3
retail~close,174,0.3218390804597701,0.6724137931034483,2.9873726008990803e-06,3.2145119422966616e-06,91,0.34065934065934067,82,0.3048780487804878,45,低硫燃油,3
main~retail,174,0.27586206896551724,0.7241379310344828,2.901034782387597e-09,3.32648792810973e-09,88,0.25,86,0.3023255813953488,45,低硫燃油,3
main~close,171,0.6900584795321637,0.30994152046783624,7.34792431939043e-07,6.486263656186701e-07,80,0.7,91,0.6813186813186813,45,低硫燃油,4
retail~close,171,0.3216374269005848,0.6783625730994152,3.564509052405045e-06,3.543080107122207e-06,80,0.3375,91,0.3076923076923077,45,低硫燃油,4
main~retail,171,0.2573099415204678,0.7426900584795322,1.5654765248120956e-10,2.124556304501114e-10,90,0.26666666666666666,81,0.24691358024691357,45,低硫燃油,4
main~close,177,0.5819209039548022,0.4067796610169492,0.0350281541912074,0.02052825380223036,82,0.573170731707317,93,0.6021505376344086,46,甲醇,2
retail~close,177,0.3220338983050847,0.6666666666666666,2.50389737820857e-06,3.5647685652038253e-06,82,0.3048780487804878,93,0.34408602150537637,46,甲醇,2
main~retail,177,0.3672316384180791,0.632768361581921,0.0005092331512842402,0.00039831834858679955,88,0.3409090909090909,89,0.39325842696629215,46,甲醇,2
main~close,174,0.632183908045977,0.367816091954023,0.0006052447871282058,0.0005456089956829169,81,0.6172839506172839,93,0.6451612903225806,46,甲醇,3
retail~close,174,0.367816091954023,0.632183908045977,0.0006052447871282058,0.0006120037290540329,81,0.4074074074074074,93,0.3333333333333333,46,甲醇,3
main~retail,174,0.3563218390804598,0.6436781609195402,0.00018539573081869726,0.00017363033240236532,95,0.3473684210526316,79,0.3670886075949367,46,甲醇,3
main~close,171,0.6491228070175439,0.3391812865497076,0.00011821832487370969,5.668186293631461e-05,79,0.620253164556962,90,0.6888888888888889,46,甲醇,4
retail~close,171,0.3391812865497076,0.6491228070175439,3.1407517861889296e-05,5.668186293631446e-05,79,0.379746835443038,90,0.3111111111111111,46,甲醇,4
main~retail,171,0.3333333333333333,0.6666666666666666,1.5596123705589434e-05,1.7028230389541094e-05,92,0.30434782608695654,79,0.3670886075949367,46,甲醇,4
main~close,177,0.672316384180791,0.3220338983050847,5.294914244749991e-06,2.77299416859396e-06,78,0.6923076923076923,98,0.6632653061224489,47,PVC,2
retail~close,177,0.2768361581920904,0.7175141242937854,2.4894955382320546e-09,2.3292234699405583e-09,78,0.23076923076923078,98,0.3163265306122449,47,PVC,2
main~retail,177,0.22598870056497175,0.7740112994350282,1.2527003243416766e-13,2.850036976850768e-13,86,0.20930232558139536,91,0.24175824175824176,47,PVC,2
main~close,174,0.6839080459770115,0.3103448275862069,1.376065667839387e-06,7.105126599761613e-07,79,0.6962025316455697,95,0.6736842105263158,47,PVC,3
retail~close,174,0.28735632183908044,0.7126436781609196,1.930315429665159e-08,1.4849456239061829e-08,79,0.25316455696202533,95,0.3157894736842105,47,PVC,3
main~retail,174,0.20689655172413793,0.7873563218390804,2.802942608077484e-15,1.5724928044616724e-14,85,0.2,89,0.21348314606741572,47,PVC,3
main~close,171,0.7134502923976608,0.28654970760233917,2.2682561847150252e-08,2.4488909523096055e-08,76,0.7236842105263158,95,0.7052631578947368,47,PVC,4
retail~close,171,0.24561403508771928,0.7543859649122807,1.7408982267657085e-11,6.246616722014114e-12,76,0.15789473684210525,95,0.3157894736842105,47,PVC,4
main~retail,171,0.23976608187134502,0.7602339181286549,5.544444497509206e-12,5.942200920627053e-12,77,0.19480519480519481,94,0.2765957446808511,47,PVC,4
main~close,177,0.6214689265536724,0.3559322033898305,0.0015216911970620728,0.00029604683101243265,82,0.6707317073170732,91,0.6043956043956044,48,纯碱,2
retail~close,177,0.2937853107344633,0.6836158192090396,4.05038038196404e-08,1.2560960156787673e-07,82,0.2682926829268293,91,0.32967032967032966,48,纯碱,2
main~retail,177,0.24858757062146894,0.751412429378531,1.367927760737329e-11,2.514755258847371e-11,84,0.2619047619047619,93,0.23655913978494625,48,纯碱,2
main~close,174,0.6954022988505747,0.28160919540229884,2.702667922101861e-07,2.1699788618153297e-08,78,0.7564102564102564,92,0.6739130434782609,48,纯碱,3
retail~close,174,0.26436781609195403,0.7126436781609196,3.8977413934630375e-10,9.826292234703163e-10,78,0.20512820512820512,92,0.32608695652173914,48,纯碱,3
main~retail,174,0.22413793103448276,0.7758620689655172,1.3641533276398109e-13,4.146727356170492e-13,79,0.22784810126582278,95,0.22105263157894736,48,纯碱,3
main~close,171,0.7368421052631579,0.2573099415204678,4.4877481307442764e-10,2.732907896120978e-10,82,0.7682926829268293,88,0.7159090909090909,48,纯碱,4
retail~close,171,0.2573099415204678,0.7368421052631579,1.5654765248120956e-10,2.4344662462354466e-10,82,0.21951219512195122,88,0.29545454545454547,48,纯碱,4
main~retail,171,0.1871345029239766,0.8128654970760234,4.234712747717793e-17,3.037703256198719e-16,80,0.1875,91,0.18681318681318682,48,纯碱,4
main~close,177,0.6666666666666666,0.3107344632768362,1.092425334845219e-05,1.0935596998544271e-06,76,0.7236842105263158,97,0.6494845360824743,49,玻璃,2
retail~close,177,0.24858757062146894,0.7288135593220338,1.367927760737329e-11,1.7318870620921343e-10,76,0.27631578947368424,97,0.23711340206185566,49,玻璃,2
main~retail,177,0.22033898305084745,0.7796610169491526,3.585438715807412e-14,5.68589874118415e-14,97,0.25773195876288657,80,0.175,49,玻璃,2
main~close,174,0.6436781609195402,0.3390804597701149,0.00018539573081869726,3.124029320259229e-05,71,0.6901408450704225,101,0.6237623762376238,49,玻璃,3
retail~close,174,0.26436781609195403,0.7241379310344828,3.8977413934630375e-10,1.682684194455143e-09,71,0.2676056338028169,101,0.26732673267326734,49,玻璃,3
main~retail,174,0.1896551724137931,0.8045977011494253,4.2279735721298745e-17,2.608070976219543e-16,94,0.22340425531914893,80,0.15,49,玻璃,3
main~close,171,0.6666666666666666,0.3216374269005848,1.5596123705589434e-05,5.441096915500885e-06,69,0.6956521739130435,100,0.66,49,玻璃,4
retail~close,171,0.23976608187134502,0.7485380116959064,5.544444497509206e-12,1.5947871441494484e-11,69,0.2028985507246377,100,0.27,49,玻璃,4
main~retail,171,0.17543859649122806,0.8245614035087719,2.0823268066276915e-18,2.1209541413558608e-17,87,0.1724137931034483,84,0.17857142857142858,49,玻璃,4
main~close,177,0.6949152542372882,0.2994350282485876,2.2773697171148155e-07,1.1312974944673804e-07,79,0.7215189873417721,97,0.6804123711340206,50,塑料,2
retail~close,177,0.3050847457627119,0.6892655367231638,2.2773697171148155e-07,1.6173635466340126e-07,79,0.25316455696202533,97,0.35051546391752575,50,塑料,2
main~retail,177,0.20903954802259886,0.7909604519774012,2.664970289875489e-15,8.769668309138086e-15,84,0.19047619047619047,93,0.22580645161290322,50,塑料,2
main~close,174,0.6666666666666666,0.3333333333333333,1.3051948574184818e-05,1.1518933448436982e-05,84,0.6547619047619048,90,0.6777777777777778,50,塑料,3
retail~close,174,0.3160919540229885,0.6839080459770115,1.376065667839387e-06,1.1361293861941445e-06,84,0.2976190476190476,90,0.3333333333333333,50,塑料,3
main~retail,174,0.21264367816091953,0.7873563218390804,1.05812967822162e-14,3.0083005789715385e-14,85,0.18823529411764706,89,0.23595505617977527,50,塑料,3
main~close,171,0.6900584795321637,0.30409356725146197,7.34792431939043e-07,5.231928679958896e-07,76,0.6842105263157895,94,0.7021276595744681,50,塑料,4
retail~close,171,0.32748538011695905,0.6666666666666666,7.551730187471968e-06,5.04007016253381e-06,76,0.27631578947368424,94,0.3723404255319149,50,塑料,4
main~retail,171,0.18128654970760233,0.8187134502923976,9.573452512776568e-18,3.6257115166590936e-17,80,0.125,91,0.23076923076923078,50,塑料,4
main~close,177,0.5875706214689266,0.3954802259887006,0.023863795943825494,0.00906648009797185,82,0.6219512195121951,92,0.5760869565217391,51,乙二醇,2
retail~close,177,0.3050847457627119,0.672316384180791,2.2773697171148155e-07,9.3442483643028e-07,82,0.35365853658536583,92,0.2717391304347826,51,乙二醇,2
main~retail,177,0.23728813559322035,0.7570621468926554,1.391524344688998e-12,2.6921120845354375e-12,96,0.2708333333333333,80,0.2,51,乙二醇,2
main~close,174,0.6264367816091954,0.3620689655172414,0.0010559135324063682,0.00043560255719738534,69,0.6521739130434783,103,0.6213592233009708,51,乙二醇,3
retail~close,174,0.3563218390804598,0.632183908045977,0.00018539573081869726,0.00041541994120696625,69,0.37681159420289856,103,0.34951456310679613,51,乙二醇,3
main~retail,174,0.20689655172413793,0.7931034482758621,2.802942608077484e-15,9.481419674040867e-15,94,0.22340425531914893,80,0.1875,51,乙二醇,3
main~close,171,0.6023391812865497,0.38596491228070173,0.009122083075432035,0.0044232213796116075,71,0.6197183098591549,98,0.6020408163265306,51,乙二醇,4
retail~close,171,0.32748538011695905,0.6608187134502924,7.551730187471968e-06,1.6042030490809926e-05,71,0.3380281690140845,98,0.32653061224489793,51,乙二醇,4
main~retail,171,0.21637426900584794,0.783625730994152,4.14499606869775e-14,1.0994553378889458e-13,91,0.23076923076923078,80,0.2,51,乙二醇,4
main~close,177,0.6271186440677966,0.3446327683615819,0.0008903269100882559,0.0001349194537958309,88,0.6363636363636364,84,0.6547619047619048,52,沥青,2
retail~close,177,0.2768361581920904,0.6892655367231638,2.4894955382320546e-09,2.3768298751465833e-08,88,0.2840909090909091,84,0.2857142857142857,52,沥青,2
main~retail,177,0.2711864406779661,0.7231638418079096,9.303678367009963e-10,1.6215854205794738e-09,86,0.26744186046511625,90,0.2777777777777778,52,沥青,2
main~close,174,0.6781609195402298,0.3218390804597701,2.9873726008990803e-06,2.8378261645644913e-06,91,0.6923076923076923,83,0.6626506024096386,52,沥青,3
retail~close,174,0.3333333333333333,0.6666666666666666,1.3051948574184818e-05,8.42463148582352e-06,91,0.37362637362637363,83,0.2891566265060241,52,沥青,3
main~retail,174,0.25287356321839083,0.7471264367816092,4.6665853814499044e-11,4.5767424033366055e-11,93,0.2903225806451613,81,0.20987654320987653,52,沥青,3
main~close,171,0.6549707602339181,0.3391812865497076,6.16903575171755e-05,2.4795691362208502e-05,82,0.7195121951219512,88,0.6022727272727273,52,沥青,4
retail~close,171,0.2982456140350877,0.695906432748538,1.3628378909728081e-07,1.686904207840351e-07,82,0.2804878048780488,88,0.3181818181818182,52,沥青,4
main~retail,171,0.26900584795321636,0.7309941520467836,1.2492231225254174e-09,1.4111364515371847e-09,84,0.32142857142857145,87,0.21839080459770116,52,沥青,4
main~close,177,0.576271186440678,0.423728813559322,0.050360539517611914,0.03463435213769214,95,0.5368421052631579,82,0.6219512195121951,53,LPG,2
retail~close,177,0.327683615819209,0.6666666666666666,5.294914244749991e-06,6.903053965620722e-06,95,0.3157894736842105,82,0.34146341463414637,53,LPG,2
main~retail,177,0.2711864406779661,0.7231638418079096,9.303678367009963e-10,1.1164810906450207e-09,84,0.2261904761904762,92,0.31521739130434784,53,LPG,2
main~close,174,0.6494252873563219,0.3448275862068966,9.902678209216967e-05,2.9478919887442194e-05,95,0.6,78,0.717948717948718,53,LPG,3
retail~close,174,0.3505747126436782,0.6379310344827587,9.902678209216967e-05,0.00017941954412442767,95,0.3368421052631579,78,0.3717948717948718,53,LPG,3
main~retail,174,0.22988505747126436,0.764367816091954,4.664600328532964e-13,5.856745498601731e-13,80,0.1625,93,0.2903225806451613,53,LPG,3
main~close,171,0.6491228070175439,0.34502923976608185,0.00011821832487370969,2.659261273054969e-05,96,0.59375,74,0.7297297297297297,53,LPG,4
retail~close,171,0.3391812865497076,0.6549707602339181,3.1407517861889296e-05,3.224514150480454e-05,96,0.3541666666666667,74,0.32432432432432434,53,LPG,4
main~retail,171,0.22807017543859648,0.7719298245614035,5.115953576649134e-13,8.025872998452669e-13,84,0.17857142857142858,87,0.27586206896551724,53,LPG,4
main~close,177,0.6045197740112994,0.3898305084745763,0.006645653364320776,0.0042277816928605735,84,0.6071428571428571,92,0.6086956521739131,54,焦煤,2
retail~close,177,0.288135593220339,0.7062146892655368,1.642014869575504e-08,2.0518761040754223e-08,84,0.2619047619047619,92,0.31521739130434784,54,焦煤,2
main~retail,177,0.23728813559322035,0.7627118644067796,1.391524344688998e-12,2.5509282518144903e-12,86,0.22093023255813954,91,0.25274725274725274,54,焦煤,2
main~close,174,0.7126436781609196,0.28735632183908044,1.930315429665159e-08,1.2638731769142782e-08,78,0.7564102564102564,96,0.6770833333333334,54,焦煤,3
retail~close,174,0.3103448275862069,0.6839080459770115,6.178035816936492e-07,5.098803892695753e-07,78,0.2692307692307692,96,0.34375,54,焦煤,3
main~retail,174,0.21839080459770116,0.7758620689655172,3.862431051529525e-14,1.7675177698783724e-13,83,0.2289156626506024,90,0.2111111111111111,54,焦煤,3
main~close,171,0.7543859649122807,0.24561403508771928,1.7408982267657085e-11,2.0394151018239e-11,76,0.7894736842105263,95,0.7263157894736842,54,焦煤,4
retail~close,171,0.3157894736842105,0.6842105263157895,1.639643676855498e-06,1.195508285860782e-06,76,0.2894736842105263,95,0.3368421052631579,54,焦煤,4
main~retail,171,0.19883040935672514,0.8011695906432749,7.407009786794126e-16,3.368701450188443e-15,85,0.2,86,0.19767441860465115,54,焦煤,4
main~close,177,0.4463276836158192,0.5536723163841808,0.17589930239341012,0.1537836637002452,88,0.4659090909090909,89,0.42696629213483145,55,欧线集运,2
retail~close,177,0.5480225988700564,0.4293785310734463,0.2290215623336584,0.11044095680150409,88,0.5454545454545454,89,0.550561797752809,55,欧线集运,2
main~retail,177,0.3050847457627119,0.672316384180791,2.2773697171148155e-07,7.626848293047857e-07,86,0.3372093023255814,87,0.28735632183908044,55,欧线集运,2
main~close,174,0.5114942528735632,0.4827586206896552,0.8201708574029798,0.6946154750755787,82,0.524390243902439,91,0.5054945054945055,55,欧线集运,3
retail~close,174,0.5459770114942529,0.4367816091954023,0.25541158164185745,0.1467861781958819,82,0.5487804878048781,91,0.5494505494505495,55,欧线集运,3
main~retail,174,0.3390804597701149,0.6494252873563219,2.6281626550885452e-05,3.8666599240119994e-05,85,0.35294117647058826,87,0.3333333333333333,55,欧线集运,3
main~close,171,0.5730994152046783,0.4269005847953216,0.0661429101428119,0.05350146034030772,80,0.5875,91,0.5604395604395604,55,欧线集运,4
retail~close,171,0.4502923976608187,0.543859649122807,0.22101124863970711,0.2388052172616015,80,0.475,91,0.42857142857142855,55,欧线集运,4
main~retail,171,0.3216374269005848,0.672514619883041,3.564509052405045e-06,3.672027806919824e-06,90,0.34444444444444444,80,0.3,55,欧线集运,4
